RecrutementID,CandidatID,PosteID,ConsultantID,EtapeID,DateID,MotifID,Statut,DureeEtapeJours
3749,37,168,4,2,2024-08-24,,En cours,5
3750,661,72,21,6,2025-01-16,,En cours,1
3751,679,28,28,6,2024-05-04,,En cours,5
3752,143,2,6,2,2024-02-05,,Place,4
3753,39,73,9,3,2024-12-13,,En cours,6
3754,112,24,30,3,2024-08-18,,En cours,1
3755,409,177,13,1,2024-07-07,,Place,2
3756,133,195,36,6,2024-10-15,,En cours,2
3757,704,197,24,5,2025-01-27,,En cours,7
3758,78,185,21,2,2024-02-21,,En cours,7
3759,789,118,6,4,2024-12-10,,En cours,2
3760,875,66,21,3,2024-09-11,,Place,4
3761,717,90,28,2,2024-08-22,,En cours,7
3762,945,52,29,2,2024-12-11,2,Perdu,1
3763,940,169,14,1,2024-05-01,,En cours,1
3764,47,88,2,5,2024-11-11,5,En cours,6
3765,342,78,47,4,2024-08-16,,Perdu,6
3766,761,138,48,6,2025-01-09,,Perdu,7
3767,340,75,46,1,2024-07-06,,Perdu,5
3768,738,72,15,4,2024-10-15,2,En cours,9
3769,775,46,31,4,2024-07-17,4,En cours,2
3770,997,14,8,4,2024-06-06,,Perdu,2
3771,330,8,46,6,2024-05-30,,Perdu,6
3772,348,81,1,3,2025-01-03,5,En cours,8
3773,25,200,24,1,2024-12-01,4,En cours,1
3774,286,53,43,1,2024-03-31,5,Perdu,7
3775,281,129,37,3,2024-12-12,,En cours,9
3776,454,65,44,2,2024-08-21,,Perdu,6
3777,422,61,25,1,2024-02-11,,Perdu,8
3778,857,33,5,1,2024-11-02,1,En cours,3
3779,774,113,1,2,2024-03-05,,En cours,8
3780,729,132,8,1,2024-12-14,,Perdu,5
3781,6,71,3,3,2024-06-30,,Perdu,3
3782,472,106,23,4,2025-01-01,,Place,2
3783,730,96,3,2,2024-07-12,1,Perdu,8
3784,245,55,10,1,2024-02-03,,En cours,7
3785,425,139,21,4,2024-11-02,3,En cours,8
3786,728,111,37,1,2024-10-17,,Perdu,7
3787,795,14,34,5,2024-04-30,,En cours,3
3788,855,99,3,3,2024-03-22,,Perdu,2
3789,430,78,46,3,2024-12-11,,En cours,6
3790,400,160,28,2,2024-11-07,,En cours,3
3791,383,62,18,2,2024-04-29,3,En cours,6
3792,669,192,20,1,2024-10-07,,Place,9
3793,420,124,43,4,2024-04-06,,Perdu,7
3794,401,27,24,1,2024-03-13,1,Perdu,5
3795,169,81,13,5,2024-09-22,,En cours,9
3796,479,177,22,2,2024-11-29,,Place,5
3797,238,51,4,4,2025-01-02,,Place,5
3798,525,141,8,4,2024-07-03,,En cours,9
3799,889,157,16,4,2024-02-27,,Perdu,4
3800,776,139,12,5,2024-08-05,,Place,2
3801,479,19,18,4,2024-09-29,,En cours,2
3802,978,75,4,6,2025-01-23,,En cours,6
3803,981,70,31,2,2024-02-14,,Perdu,5
3804,445,69,6,5,2024-09-19,,En cours,7
3805,764,176,11,3,2024-07-23,,Perdu,2
3806,343,2,49,4,2024-08-23,,Perdu,3
3807,879,108,1,3,2024-02-07,,En cours,2
3808,374,197,14,6,2024-01-07,,En cours,3
3809,259,176,26,2,2024-08-30,3,Perdu,9
3810,134,122,16,4,2024-03-20,,En cours,9
3811,843,200,17,1,2024-09-02,,En cours,5
3812,297,81,7,4,2024-01-11,,En cours,1
3813,814,123,22,1,2024-11-16,,Place,9
3814,87,109,38,3,2024-05-13,,En cours,2
3815,501,10,30,1,2024-06-29,,En cours,1
3816,428,9,47,2,2024-05-17,,Perdu,4
3817,439,180,35,3,2024-06-16,,En cours,9
3818,168,35,40,2,2024-07-31,,Perdu,8
3819,74,71,22,3,2024-09-15,,En cours,4
3820,347,125,31,1,2024-10-02,,Place,5
3821,471,116,29,5,2025-01-31,,En cours,1
3822,794,103,41,5,2024-03-12,,En cours,3
3823,463,196,26,3,2024-12-14,5,En cours,7
3824,246,158,21,1,2024-08-28,,Place,4
3825,263,189,4,1,2024-05-03,,Place,9
3826,612,132,43,5,2025-01-01,3,En cours,5
3827,436,196,22,6,2024-10-09,,En cours,8
3828,902,121,40,6,2024-03-15,,En cours,7
3829,440,109,34,3,2024-03-10,,En cours,5
3830,567,164,1,3,2024-09-20,,En cours,8
3831,64,174,33,1,2024-10-18,,Place,8
3832,194,14,25,1,2024-01-19,3,En cours,3
3833,851,183,12,5,2024-09-08,1,Place,3
3834,345,139,14,3,2024-07-31,,En cours,7
3835,422,180,32,3,2025-01-22,,Place,1
3836,591,144,5,3,2024-10-23,2,En cours,7
3837,58,186,31,2,2024-12-29,3,En cours,4
3838,507,56,43,6,2024-01-14,3,Perdu,7
3839,347,38,5,5,2024-11-01,,En cours,2
3840,149,40,1,5,2024-05-13,,Place,6
3841,419,51,4,3,2024-08-09,1,Perdu,5
3842,447,43,37,5,2024-12-17,5,Place,1
3843,187,89,43,3,2024-12-13,,Place,5
3844,544,40,50,4,2024-03-31,2,En cours,6
3845,747,32,2,1,2024-04-06,,En cours,4
3846,268,105,25,5,2024-10-16,3,Perdu,6
3847,967,159,3,1,2024-12-17,,En cours,3
3848,613,28,19,5,2024-09-01,3,Perdu,6
3849,774,103,16,4,2024-01-22,,En cours,3
3850,71,132,31,1,2024-03-06,,Perdu,3
3851,768,142,46,4,2024-10-26,,En cours,1
3852,337,22,41,2,2024-10-23,2,En cours,1
3853,711,147,4,3,2024-12-24,,Place,2
3854,805,6,13,1,2024-07-31,,Place,2
3855,251,48,14,5,2024-06-20,5,En cours,7
3856,260,64,13,4,2024-02-14,4,En cours,2
3857,60,171,18,3,2024-11-08,,Perdu,4
3858,606,39,31,6,2025-01-14,2,En cours,2
3859,775,157,37,4,2024-01-19,,Perdu,4
3860,411,198,47,4,2024-07-15,,Perdu,3
3861,161,192,36,1,2024-05-22,,En cours,3
3862,317,61,15,4,2024-10-25,2,En cours,1
3863,403,20,10,5,2024-11-01,,En cours,5
3864,917,45,19,6,2024-03-28,,En cours,3
3865,125,154,40,4,2025-01-15,,Perdu,6
3866,344,40,50,2,2024-02-24,,En cours,9
3867,639,130,20,5,2024-11-08,3,Place,5
3868,237,75,9,1,2024-10-23,,Perdu,5
3869,885,154,1,2,2024-03-05,3,En cours,8
3870,910,122,4,6,2024-09-26,,Perdu,4
3871,381,118,32,5,2024-04-18,2,En cours,2
3872,746,157,30,6,2024-04-19,1,En cours,7
3873,756,191,33,3,2024-02-04,,Perdu,6
3874,682,73,2,5,2024-10-25,,En cours,5
3875,187,106,22,5,2024-11-19,4,En cours,4
3876,50,126,10,2,2024-07-20,,En cours,1
3877,348,165,17,6,2024-11-06,,En cours,6
3878,132,97,32,6,2024-05-19,,Perdu,5
3879,293,75,14,1,2024-08-14,1,Place,5
3880,639,170,33,5,2024-11-10,,Perdu,3
3881,589,191,15,3,2024-06-21,,Place,2
3882,210,114,26,5,2024-09-03,,Perdu,6
3883,18,21,23,4,2024-02-28,,En cours,6
3884,226,58,20,2,2024-07-21,,Place,2
3885,455,93,7,1,2024-12-06,3,En cours,2
3886,780,141,29,4,2024-11-05,,En cours,5
3887,366,134,50,6,2024-04-30,5,Place,1
3888,286,165,33,5,2024-08-05,2,Perdu,2
3889,552,6,38,2,2024-09-04,,Place,6
3890,72,94,41,6,2025-01-10,,En cours,3
3891,226,141,2,3,2024-11-27,4,Perdu,5
3892,37,198,40,4,2024-11-23,,En cours,7
3893,526,29,13,2,2024-10-28,,En cours,2
3894,444,176,34,4,2024-05-23,3,Place,3
3895,583,2,50,4,2024-05-30,5,En cours,3
3896,618,40,45,5,2024-07-04,,Perdu,4
3897,396,170,21,3,2024-06-19,,Place,6
3898,869,158,42,4,2025-01-17,,Place,1
3899,919,195,31,4,2024-12-16,1,En cours,5
3900,111,121,7,3,2024-12-24,,En cours,7
3901,921,124,12,4,2024-08-31,1,Place,8
3902,197,107,48,1,2024-03-17,,Perdu,5
3903,249,103,46,6,2024-02-27,,En cours,6
3904,530,103,45,1,2024-04-19,,En cours,8
3905,30,59,20,6,2024-09-17,,En cours,7
3906,365,171,17,5,2024-05-25,2,Place,5
3907,195,72,41,6,2024-09-19,,En cours,6
3908,483,123,2,1,2024-12-17,2,Perdu,9
3909,815,134,45,2,2024-05-13,,En cours,7
3910,925,108,31,1,2025-01-05,5,En cours,3
3911,213,123,32,3,2024-07-23,1,Perdu,5
3912,545,10,22,6,2024-11-16,,Place,7
3913,475,64,49,5,2024-01-24,5,En cours,5
3914,416,90,38,5,2024-04-20,,En cours,4
3915,633,79,3,6,2025-01-07,,Perdu,6
3916,990,182,27,1,2024-12-20,4,En cours,4
3917,406,180,43,5,2024-08-16,4,En cours,7
3918,66,143,4,2,2024-01-14,,Perdu,7
3919,916,71,37,5,2024-01-24,5,En cours,9
3920,933,11,13,5,2024-06-18,,Perdu,9
3921,323,152,26,5,2024-12-25,,En cours,7
3922,502,177,45,3,2024-05-31,,Perdu,7
3923,863,98,25,4,2024-12-19,,Place,7
3924,504,166,2,3,2024-08-02,,Place,3
3925,482,187,2,4,2024-02-23,,Perdu,9
3926,922,110,37,3,2024-08-12,,Perdu,5
3927,829,42,47,3,2024-05-25,,En cours,8
3928,508,5,15,2,2024-03-31,,En cours,2
3929,162,152,47,3,2024-09-27,1,En cours,3
3930,439,113,23,5,2024-03-22,,Perdu,6
3931,677,31,3,6,2024-12-28,1,En cours,6
3932,273,11,27,1,2024-11-17,2,En cours,4
3933,538,194,49,2,2024-11-08,,Perdu,2
3934,659,65,13,4,2024-01-31,4,Perdu,3
3935,86,66,49,5,2025-01-19,5,En cours,7
3936,570,126,33,2,2024-07-16,,En cours,1
3937,738,73,20,2,2024-10-20,,Perdu,2
3938,215,183,35,1,2024-03-17,,Place,9
3939,549,137,21,1,2024-11-03,,Perdu,9
3940,710,72,5,1,2024-05-07,,En cours,1
3941,45,54,44,5,2024-10-09,1,Place,2
3942,645,173,19,6,2024-04-20,3,En cours,3
3943,260,119,29,3,2025-01-07,1,En cours,6
3944,398,184,38,2,2024-10-10,2,En cours,2
3945,649,70,5,6,2024-06-29,,En cours,9
3946,5,5,37,2,2024-07-01,,Perdu,5
3947,17,180,19,1,2024-01-01,,Perdu,5
3948,447,48,28,1,2024-04-29,,Place,2
3949,950,170,23,3,2024-11-11,1,Perdu,3
3950,7,142,39,5,2024-11-28,,En cours,7
3951,789,47,10,3,2025-02-03,,Perdu,6
3952,75,152,6,3,2024-02-04,,Perdu,3
3953,489,17,21,3,2024-04-10,,Perdu,4
3954,431,79,6,6,2024-11-02,,En cours,2
3955,469,72,13,5,2024-05-24,,Perdu,4
3956,82,132,33,4,2024-04-09,,Perdu,2
3957,754,107,41,3,2024-04-22,,En cours,9
3958,276,123,35,4,2025-01-02,,Place,3
3959,772,96,16,6,2024-12-09,4,En cours,5
3960,656,148,41,4,2024-01-03,,En cours,6
3961,552,33,21,5,2024-12-02,,Perdu,1
3962,309,144,10,1,2024-08-10,,Place,2
3963,653,11,38,6,2024-12-03,,Perdu,9
3964,998,18,26,6,2024-09-05,,En cours,7
3965,924,145,19,5,2024-10-02,,Place,3
3966,917,32,34,6,2024-08-18,4,En cours,4
3967,220,155,37,4,2024-10-20,5,En cours,8
3968,586,27,12,2,2024-11-22,,Perdu,2
3969,398,30,6,4,2024-07-22,,En cours,3
3970,967,187,26,4,2024-02-14,,Perdu,3
3971,951,36,3,1,2024-02-07,,Place,6
3972,869,183,32,2,2024-06-15,,En cours,5
3973,163,70,22,2,2024-07-08,1,En cours,5
3974,319,160,11,4,2024-12-11,,En cours,4
3975,712,188,30,1,2024-01-14,,Perdu,3
3976,750,24,19,5,2024-12-21,,Perdu,5
3977,351,67,20,1,2024-01-23,,Place,8
3978,137,115,11,6,2024-07-18,,Perdu,8
3979,137,174,34,5,2024-06-18,,Place,8
3980,685,38,46,3,2024-08-11,,En cours,1
3981,455,38,31,3,2024-01-17,,En cours,5
3982,492,74,12,5,2024-11-01,,En cours,4
3983,816,41,42,1,2024-02-23,1,Perdu,9
3984,17,54,7,5,2024-11-07,,En cours,4
3985,755,26,15,4,2024-08-14,,En cours,3
3986,275,166,2,2,2024-12-21,3,En cours,3
3987,932,160,43,6,2025-01-26,,En cours,2
3988,956,29,3,4,2024-12-03,,Perdu,4
3989,503,108,28,1,2024-06-29,,Place,3
3990,316,130,10,4,2024-06-14,,En cours,6
3991,234,126,11,3,2024-09-22,,Perdu,3
3992,182,197,31,5,2024-09-16,3,En cours,6
3993,1000,129,41,3,2024-11-12,,En cours,6
3994,188,138,1,6,2024-07-12,,En cours,7
3995,447,7,8,6,2024-07-04,,Perdu,8
3996,480,16,15,1,2024-02-17,,Perdu,1
3997,680,124,48,3,2024-03-08,,Perdu,1
3998,843,182,3,2,2024-11-24,,Place,5
3999,558,80,9,3,2025-01-30,,En cours,5
4000,759,129,21,1,2024-08-28,4,Perdu,7
4001,567,43,17,4,2024-05-17,1,Perdu,3
4002,437,92,3,1,2024-01-24,4,En cours,5
4003,158,151,28,4,2024-01-18,3,En cours,6
4004,209,132,31,3,2024-09-27,4,En cours,6
4005,433,23,9,6,2024-09-13,5,En cours,5
4006,47,176,35,6,2024-04-23,,En cours,6
4007,317,186,3,4,2024-03-16,,En cours,2
4008,463,96,37,3,2024-01-28,,Place,5
4009,473,69,13,5,2024-09-29,,Place,5
4010,815,107,12,5,2024-08-30,,Perdu,1
4011,968,161,10,1,2024-05-13,,Perdu,9
4012,730,91,44,3,2024-10-19,3,Place,6
4013,80,7,26,6,2024-12-04,2,En cours,7
4014,409,15,35,2,2024-07-25,,Perdu,5
4015,730,163,11,1,2024-04-14,,Perdu,9
4016,595,158,3,6,2024-01-03,,Place,1
4017,458,155,2,6,2024-11-14,,Perdu,9
4018,437,26,23,4,2024-08-18,,En cours,2
4019,406,35,17,4,2024-05-18,,Perdu,8
4020,580,79,39,3,2024-01-03,,En cours,1
4021,179,47,40,3,2024-11-21,,En cours,3
4022,518,78,16,6,2025-01-05,,Perdu,6
4023,206,112,22,6,2024-07-11,,Perdu,6
4024,681,57,20,3,2024-04-16,,En cours,1
4025,865,25,34,2,2024-09-04,5,En cours,4
4026,508,81,32,2,2024-12-14,,Perdu,8
4027,388,145,33,1,2024-08-22,4,En cours,2
4028,941,124,3,3,2024-01-05,,Place,9
4029,660,65,17,4,2024-03-19,,En cours,7
4030,429,63,49,5,2024-02-08,5,Perdu,9
4031,29,117,18,5,2024-06-13,1,En cours,9
4032,16,35,9,3,2024-06-29,,Place,3
4033,222,167,10,2,2024-08-02,1,Place,9
4034,237,174,2,6,2024-10-30,,En cours,5
4035,722,6,40,5,2024-02-14,2,Perdu,3
4036,501,195,1,4,2025-01-12,,Perdu,9
4037,1000,5,30,1,2024-04-15,2,En cours,5
4038,541,92,20,3,2024-07-27,4,Perdu,7
4039,904,134,5,4,2024-03-25,3,Place,6
4040,553,66,45,6,2024-05-22,1,Perdu,3
4041,359,41,38,4,2024-11-29,,Place,9
4042,715,10,41,3,2024-01-18,,En cours,8
4043,450,146,47,3,2024-07-12,,Place,5
4044,275,8,46,3,2024-08-21,3,Place,6
4045,474,97,36,1,2024-08-15,,En cours,1
4046,665,79,27,1,2024-06-01,,En cours,7
4047,376,194,35,5,2024-05-31,2,Perdu,9
4048,705,187,23,3,2024-12-29,,Place,9
4049,981,164,10,6,2024-04-06,2,En cours,6
4050,412,147,20,3,2024-07-11,2,En cours,9
4051,296,109,24,6,2024-05-25,,Perdu,8
4052,403,70,3,2,2024-11-02,,En cours,5
4053,839,34,43,2,2024-11-18,1,Perdu,8
4054,179,194,46,4,2024-12-05,,Perdu,2
4055,974,77,21,5,2024-02-03,5,Place,7
4056,414,86,25,1,2024-02-09,,En cours,6
4057,842,29,43,4,2024-05-30,,Place,5
4058,787,56,23,2,2024-06-25,,Perdu,6
4059,784,127,35,5,2024-01-26,2,Place,8
4060,909,86,26,4,2024-12-23,,En cours,6
4061,185,118,14,4,2024-12-24,3,Perdu,4
4062,594,43,40,2,2024-06-18,5,Place,4
4063,100,17,10,2,2024-11-03,,Perdu,6
4064,300,178,12,4,2024-08-14,,En cours,6
4065,41,87,35,3,2024-09-19,,En cours,3
4066,683,73,36,5,2024-12-15,3,En cours,5
4067,608,58,48,1,2024-02-06,,En cours,3
4068,741,132,36,2,2024-04-03,4,Perdu,9
4069,177,113,2,1,2024-06-20,3,Place,5
4070,333,78,43,1,2024-12-23,,Perdu,8
4071,677,187,21,2,2024-08-24,,En cours,4
4072,827,181,1,3,2024-06-07,5,En cours,4
4073,886,40,29,1,2024-01-12,1,En cours,3
4074,74,129,9,1,2024-08-25,,En cours,6
4075,403,194,21,6,2024-04-17,,Place,6
4076,11,98,24,4,2024-05-11,,En cours,6
4077,819,7,4,5,2025-02-02,,En cours,8
4078,123,27,43,5,2024-07-29,5,Perdu,5
4079,823,134,26,1,2024-02-25,,En cours,8
4080,157,181,49,4,2024-01-20,2,En cours,1
4081,16,26,24,6,2024-06-04,,Perdu,4
4082,879,110,30,3,2024-01-27,3,En cours,7
4083,439,100,41,6,2024-06-20,,Perdu,4
4084,425,58,11,6,2024-06-14,1,En cours,7
4085,647,127,46,4,2024-12-17,,Perdu,6
4086,275,176,10,1,2024-05-13,4,En cours,5
4087,691,48,50,4,2024-04-20,,En cours,6
4088,430,11,32,6,2024-09-03,,Perdu,9
4089,273,72,26,4,2024-09-12,,En cours,7
4090,395,63,11,5,2024-01-16,,En cours,9
4091,7,146,29,4,2024-02-03,,En cours,1
4092,302,108,28,3,2024-03-08,,En cours,8
4093,592,4,50,6,2024-11-06,,En cours,9
4094,138,68,42,1,2024-03-24,,Place,9
4095,119,148,25,3,2025-02-01,,En cours,5
4096,656,96,20,1,2024-06-25,1,Perdu,5
4097,429,113,20,4,2025-01-08,,En cours,6
4098,137,53,19,6,2024-04-08,,En cours,9
4099,748,64,1,6,2024-06-18,3,Perdu,8
4100,776,27,2,2,2024-02-25,,Perdu,9
4101,35,17,38,5,2024-12-04,,Place,9
4102,202,8,13,6,2024-08-27,4,En cours,6
4103,371,125,21,6,2024-01-31,2,En cours,3
4104,732,32,35,4,2024-10-24,,Perdu,2
4105,75,115,31,2,2024-12-20,,En cours,9
4106,806,191,19,3,2024-10-01,3,En cours,2
4107,320,140,38,5,2024-11-19,3,En cours,1
4108,126,116,8,4,2024-04-20,,En cours,5
4109,864,24,24,3,2024-06-21,,Place,7
4110,87,98,6,2,2024-12-07,3,Place,7
4111,130,179,27,4,2024-08-31,2,Perdu,3
4112,950,77,5,3,2024-09-01,,En cours,5
4113,520,166,48,3,2024-11-02,,Perdu,9
4114,464,142,33,6,2024-09-02,,Perdu,8
4115,688,54,13,1,2024-02-20,,Perdu,9
4116,631,29,31,2,2024-03-26,,Perdu,7
4117,614,4,18,6,2024-11-07,,Place,1
4118,24,56,26,6,2024-04-06,,En cours,2
4119,552,67,9,2,2024-09-23,,Perdu,2
4120,279,132,26,6,2024-07-08,3,Place,2
4121,808,115,6,2,2024-09-05,3,Place,8
4122,506,96,8,1,2024-04-05,2,Place,7
4123,124,145,30,2,2024-05-04,4,En cours,9
4124,887,155,26,4,2024-10-02,5,Perdu,3
4125,285,143,15,1,2024-03-09,,En cours,9
4126,272,180,3,2,2024-05-03,,Perdu,9
4127,937,72,22,5,2025-02-03,2,En cours,1
4128,776,165,47,4,2024-03-01,,En cours,8
4129,860,85,36,4,2024-08-19,,Place,1
4130,663,37,3,6,2024-03-01,5,Place,5
4131,911,30,47,2,2024-10-09,,En cours,2
4132,116,19,22,6,2024-02-20,4,En cours,6
4133,600,192,29,3,2024-08-17,,En cours,1
4134,294,34,1,6,2024-06-24,,En cours,8
4135,399,168,16,5,2024-10-03,3,En cours,5
4136,238,157,40,2,2024-01-02,2,Place,8
4137,206,88,17,2,2024-07-25,,En cours,4
4138,443,183,9,4,2024-08-04,,En cours,6
4139,919,182,5,4,2024-04-06,,Perdu,7
4140,636,186,47,2,2024-04-29,,En cours,9
4141,350,100,41,2,2024-10-09,,En cours,4
4142,434,60,3,6,2024-08-08,,En cours,5
4143,530,9,47,5,2024-08-19,,En cours,3
4144,245,169,42,2,2025-01-09,,Perdu,1
4145,522,175,18,5,2024-06-11,,Perdu,8
4146,696,108,33,1,2024-12-13,,En cours,6
4147,244,15,13,3,2025-01-24,,Place,4
4148,585,165,13,1,2024-08-18,,Place,7
4149,709,60,36,4,2024-03-25,5,Place,8
4150,520,110,11,2,2024-06-16,5,Place,9
4151,292,132,18,2,2024-01-19,2,Place,4
4152,555,30,18,2,2024-10-06,,Place,1
4153,794,13,8,2,2024-04-19,1,En cours,5
4154,222,16,42,1,2025-01-04,,En cours,4
4155,575,192,34,4,2024-09-18,,Perdu,2
4156,681,192,44,6,2024-07-14,4,Place,6
4157,322,86,27,2,2024-03-15,,Place,4
4158,388,86,9,5,2024-02-09,4,Perdu,8
4159,889,82,14,4,2024-09-26,1,Place,1
4160,364,71,18,2,2024-11-02,,Perdu,7
4161,599,109,48,1,2024-04-16,,Perdu,6
4162,150,72,12,5,2024-01-05,2,En cours,3
4163,926,124,35,1,2024-05-07,,En cours,4
4164,597,76,7,3,2024-11-01,,En cours,8
4165,761,126,48,1,2024-08-20,,En cours,4
4166,603,189,33,5,2024-02-03,5,Perdu,6
4167,356,42,22,6,2024-02-15,,En cours,5
4168,341,13,18,2,2024-02-12,5,Place,9
4169,702,106,18,2,2024-10-30,,En cours,6
4170,860,24,12,4,2024-11-08,,Perdu,8
4171,128,47,30,4,2024-06-12,,En cours,9
4172,846,158,44,3,2024-10-02,2,Place,2
4173,831,84,13,3,2024-01-09,,En cours,8
4174,110,110,38,2,2024-08-12,,Perdu,9
4175,109,156,29,2,2024-04-18,,Perdu,1
4176,696,26,39,4,2024-11-24,3,Perdu,5
4177,843,96,39,5,2024-07-14,,Perdu,3
4178,394,7,2,5,2024-12-06,,Perdu,9
4179,641,100,2,4,2024-08-13,,Place,4
4180,1000,45,46,5,2024-07-02,,En cours,2
4181,323,183,8,4,2025-01-13,2,Place,1
4182,226,53,29,3,2025-02-02,,En cours,8
4183,992,41,38,3,2024-07-01,5,En cours,1
4184,281,3,26,4,2024-05-23,3,En cours,3
4185,473,27,1,2,2024-09-15,,En cours,5
4186,443,44,1,5,2024-03-09,3,En cours,1
4187,524,46,34,2,2024-06-03,,Place,2
4188,269,148,45,1,2024-12-04,,Perdu,9
4189,680,178,18,3,2024-12-24,,Place,5
4190,692,172,28,1,2024-06-15,4,En cours,3
4191,201,192,47,2,2024-06-05,,Perdu,8
4192,481,180,42,3,2024-12-15,2,En cours,1
4193,58,92,28,1,2024-03-21,,En cours,3
4194,221,78,33,2,2024-01-25,,En cours,8
4195,988,130,49,4,2024-01-30,5,Perdu,7
4196,507,64,40,3,2024-02-14,,Perdu,4
4197,623,121,21,6,2024-12-17,,En cours,9
4198,889,200,35,1,2024-01-17,3,En cours,6
4199,714,40,17,5,2024-05-12,,En cours,7
4200,793,154,47,4,2024-08-28,3,En cours,9
4201,713,188,5,4,2024-08-31,4,Perdu,5
4202,499,108,12,5,2024-11-28,,Perdu,5
4203,633,72,18,1,2025-01-27,,Place,6
4204,289,51,11,5,2024-06-10,5,Place,1
4205,891,34,30,2,2024-04-03,4,En cours,4
4206,180,65,36,4,2024-02-06,,Place,7
4207,885,150,45,2,2024-12-22,,Perdu,4
4208,879,104,26,3,2024-05-29,,En cours,7
4209,143,45,32,5,2024-12-25,,Place,4
4210,711,109,30,6,2024-05-19,,En cours,2
4211,990,162,1,6,2024-10-29,,Perdu,2
4212,573,3,36,5,2024-09-14,,Perdu,5
4213,341,5,2,4,2024-10-12,,Place,2
4214,880,192,28,4,2024-09-17,3,Perdu,4
4215,513,150,50,6,2024-05-02,,Place,5
4216,122,116,40,2,2024-02-11,,En cours,1
4217,250,182,26,6,2024-01-05,,Place,4
4218,683,118,16,4,2024-06-17,,Perdu,3
4219,456,105,42,4,2024-12-22,5,Perdu,3
4220,217,43,43,4,2024-09-14,,Place,9
4221,800,163,19,5,2024-09-26,,En cours,9
4222,121,153,6,5,2024-04-13,5,En cours,3
4223,220,60,30,1,2024-07-13,,Place,8
4224,466,148,32,5,2024-06-11,,Place,3
4225,40,146,47,5,2024-02-24,2,Perdu,4
4226,388,20,45,6,2024-09-02,2,En cours,9
4227,910,33,12,6,2024-05-25,,En cours,1
4228,942,119,13,6,2024-06-10,1,Perdu,4
4229,872,125,50,1,2024-08-26,,En cours,8
4230,324,132,17,4,2024-01-13,,Place,9
4231,65,75,23,6,2025-01-09,,Perdu,9
4232,815,168,16,6,2024-03-30,2,En cours,8
4233,374,90,20,4,2024-09-28,,En cours,9
4234,749,42,29,6,2024-11-06,1,Place,5
4235,120,24,15,6,2024-03-02,4,Perdu,3
4236,668,176,21,1,2024-04-09,3,En cours,4
4237,587,142,18,6,2024-06-13,2,Perdu,2
4238,921,93,6,4,2024-11-23,,En cours,2
4239,102,42,40,4,2024-09-11,,En cours,9
4240,408,20,45,2,2024-07-05,,Perdu,2
4241,990,31,25,6,2024-12-05,,En cours,6
4242,390,22,11,2,2024-07-08,1,En cours,3
4243,659,106,33,3,2024-12-20,1,En cours,6
4244,161,40,27,2,2024-11-04,,En cours,5
4245,729,26,28,6,2024-03-09,,Perdu,1
4246,276,57,30,3,2024-06-02,3,Perdu,4
4247,573,140,36,1,2024-01-11,,En cours,7
4248,880,100,3,1,2024-04-05,,En cours,8
4249,662,31,5,6,2024-01-10,,Perdu,3
4250,475,150,5,2,2024-02-12,,Place,3
4251,191,98,8,5,2024-01-02,1,En cours,7
4252,342,38,49,1,2024-09-25,,En cours,4
4253,850,139,37,6,2024-06-12,,Place,1
4254,217,199,34,4,2024-07-06,,En cours,2
4255,657,109,35,2,2024-11-01,,Place,4
4256,485,33,2,6,2024-11-19,,Place,3
4257,321,62,11,2,2024-08-01,,En cours,2
4258,717,120,40,6,2024-07-02,4,En cours,8
4259,363,200,24,4,2024-09-16,2,Place,5
4260,287,186,26,3,2024-06-14,,En cours,7
4261,530,187,38,1,2024-06-25,,Perdu,1
4262,758,167,4,2,2024-04-29,2,En cours,4
4263,865,115,40,1,2024-03-16,,Perdu,5
4264,630,130,35,6,2024-03-20,,Place,6
4265,662,147,21,1,2024-09-19,,Perdu,9
4266,788,144,25,1,2024-11-28,,En cours,5
4267,270,128,4,1,2024-06-18,5,Perdu,5
4268,251,27,11,6,2024-02-08,,Perdu,9
4269,484,176,13,6,2024-09-01,5,En cours,4
4270,632,2,44,5,2024-12-26,3,Perdu,4
4271,646,86,6,1,2024-07-30,5,Perdu,2
4272,154,87,15,4,2024-01-11,2,En cours,7
4273,781,200,7,6,2024-02-02,3,Place,1
4274,364,18,15,1,2024-07-27,,En cours,2
4275,878,96,1,5,2024-12-10,3,En cours,4
4276,725,72,14,1,2024-01-24,,En cours,4
4277,983,20,37,5,2024-10-28,1,En cours,1
4278,632,45,39,4,2024-11-07,,En cours,5
4279,528,85,19,6,2024-01-21,,En cours,9
4280,188,184,36,3,2024-03-25,,Perdu,1
4281,399,78,31,5,2024-01-02,,Perdu,5
4282,859,177,46,6,2024-08-14,,En cours,6
4283,383,147,41,2,2024-03-10,,Perdu,3
4284,54,164,12,4,2025-01-01,,Perdu,6
4285,246,171,30,3,2024-02-06,,Perdu,4
4286,596,143,40,3,2024-09-16,,Place,2
4287,630,147,16,5,2024-11-10,,En cours,8
4288,984,31,29,2,2024-03-12,,En cours,9
4289,934,144,21,1,2024-04-11,,En cours,4
4290,532,10,16,3,2024-11-14,,En cours,1
4291,555,148,10,5,2024-02-07,,En cours,2
4292,801,131,2,1,2024-06-25,5,En cours,9
4293,49,152,38,3,2024-04-10,,Perdu,8
4294,596,129,41,5,2024-01-06,,Place,5
4295,475,74,33,3,2024-06-29,,Perdu,8
4296,784,74,13,4,2024-07-13,3,Perdu,3
