ContratID,CandidatID,PosteID,ClientID,TypeContratID,StatutContratID,DateDebut,DateFin,TauxJournalier,DureeJours,MontantTotal
1187,850,198,73,2,1,2024-12-10,2025-03-09,70720,89,6294080
1188,470,123,95,3,2,2024-05-30,2025-01-29,125821,244,30700324
1189,164,76,70,3,2,2024-08-17,2024-09-18,77168,32,2469376
1190,733,178,23,3,3,2024-01-18,2024-12-21,141153,338,47709714
1191,817,127,9,4,2,2024-02-27,2024-11-25,105448,272,28681856
1192,585,164,9,1,2,2024-03-21,2025-04-11,69288,386,26745168
1193,433,46,62,1,1,2024-01-01,2024-05-20,61824,140,8655360
1194,123,191,24,3,3,2024-11-13,2025-09-09,134486,300,40345800
1195,246,86,38,1,2,2024-08-16,2025-06-26,87708,314,27540312
1196,925,175,5,1,1,2024-11-06,2024-12-17,77814,41,3190374
1197,169,76,45,2,2,2024-05-01,2025-03-07,100405,310,31125550
1198,661,180,17,3,3,2024-02-08,2024-11-27,38733,293,11348769
1199,664,135,43,1,3,2024-04-29,2025-01-11,52063,257,13380191
1200,473,46,59,2,1,2024-01-07,2024-09-01,84940,238,20215720
1201,997,30,97,1,3,2024-04-20,2025-03-12,64934,326,21168484
1202,677,32,29,4,1,2024-02-07,2024-04-15,96454,68,6558872
1203,967,75,33,4,3,2024-03-19,2024-09-10,71803,175,12565525
1204,261,9,81,1,2,2024-08-21,2024-12-29,81851,130,10640630
1205,741,110,96,2,1,2024-12-17,2025-11-24,123505,342,42238710
1206,769,132,41,2,3,2024-03-28,2024-06-28,124252,92,11431184
1207,919,149,35,2,1,2024-12-24,2025-02-14,65095,52,3384940
1208,412,187,72,1,2,2024-10-05,2025-10-12,72219,372,26865468
1209,333,161,76,2,3,2024-02-13,2024-08-07,106782,176,18793632
1210,806,199,71,4,1,2024-01-03,2024-11-22,140527,324,45530748
1211,719,121,64,1,1,2024-02-11,2024-06-06,95330,116,11058280
1212,275,171,14,1,3,2024-09-18,2025-07-04,38899,289,11241811
1213,305,155,27,2,2,2024-09-01,2025-09-08,101525,372,37767300
1214,791,167,6,2,3,2024-11-19,2025-09-27,116448,312,36331776
1215,570,83,39,2,1,2024-07-10,2024-11-25,142393,138,19650234
1216,907,104,85,1,2,2024-01-17,2024-09-25,141477,252,35652204
1217,631,183,23,1,1,2024-12-30,2025-12-02,112864,337,38035168
1218,981,91,71,4,2,2024-11-12,2025-10-24,96379,346,33347134
1219,328,122,43,1,1,2024-09-18,2025-02-05,50101,140,7014140
1220,777,129,18,2,2,2024-12-01,2025-03-25,135441,114,15440274
1221,191,37,23,4,2,2024-04-11,2024-10-18,87198,190,16567620
1222,705,5,68,3,3,2024-07-14,2024-11-13,113019,122,13788318
1223,418,140,80,1,2,2024-07-13,2025-05-05,118211,296,34990456
1224,520,159,33,1,1,2024-04-13,2024-12-17,31743,248,7872264
1225,808,117,92,2,2,2024-12-29,2025-07-24,74787,207,15480909
1226,106,132,6,2,3,2024-07-24,2025-06-18,110549,329,36370621
1227,224,14,58,4,2,2024-12-01,2025-03-20,86822,109,9463598
1228,560,35,23,1,2,2024-04-23,2025-03-28,108787,339,36878793
1229,415,148,90,1,2,2024-06-29,2025-02-22,97483,238,23200954
1230,564,128,76,3,3,2024-12-06,2026-01-01,30003,391,11731173
1231,431,40,6,4,2,2024-03-06,2024-11-12,66690,251,16739190
1232,65,120,40,1,2,2024-07-17,2025-05-25,79099,312,24678888
1233,937,8,75,4,3,2024-10-17,2025-01-25,76170,100,7617000
1234,691,158,55,4,1,2024-10-18,2025-02-11,34655,116,4019980
1235,611,6,49,2,3,2024-10-01,2025-05-24,32228,235,7573580
1236,149,168,14,2,3,2024-08-10,2024-12-03,65159,115,7493285
1237,198,45,58,4,2,2024-01-03,2024-02-18,132138,46,6078348
1238,597,51,10,3,3,2024-04-15,2024-10-26,148389,194,28787466
1239,53,186,32,3,1,2024-10-17,2025-02-21,130412,127,16562324
1240,473,163,24,2,3,2024-07-01,2025-03-28,142834,270,38565180
1241,890,68,66,4,1,2024-05-11,2025-01-09,141138,243,34296534
1242,876,37,48,2,1,2024-11-17,2025-06-24,112183,219,24568077
1243,515,22,43,2,1,2024-05-05,2025-04-07,44735,337,15075695
1244,233,79,85,4,2,2024-05-19,2024-07-12,74022,54,3997188
1245,74,117,39,3,2,2024-05-27,2025-04-12,118327,320,37864640
1246,172,99,77,4,3,2024-05-04,2024-11-28,77574,208,16135392
1247,281,180,89,4,2,2024-07-03,2025-04-16,62259,287,17868333
1248,552,161,17,3,2,2024-12-15,2025-11-12,34585,332,11482220
1249,726,53,75,1,1,2024-12-29,2025-05-19,70637,141,9959817
1250,461,181,8,4,1,2024-05-01,2024-08-27,70594,118,8330092
1251,827,93,65,3,2,2024-05-14,2025-03-18,127644,308,39314352
1252,162,4,23,1,1,2024-11-09,2025-07-31,124126,264,32769264
1253,424,171,26,1,1,2024-07-29,2024-11-04,43573,98,4270154
1254,614,148,86,4,1,2024-03-06,2024-07-13,92322,129,11909538
1255,54,72,19,1,1,2024-07-19,2025-06-29,138348,345,47730060
1256,906,176,52,2,1,2024-10-15,2025-06-07,87201,235,20492235
1257,996,182,79,4,1,2024-05-27,2025-05-29,144767,367,53129489
1258,741,191,81,4,1,2024-08-12,2025-05-28,40931,289,11829059
1259,703,183,21,4,1,2024-10-09,2025-01-23,68645,106,7276370
1260,210,54,37,3,3,2024-02-13,2024-05-29,140280,106,14869680
1261,183,112,57,2,2,2024-12-21,2026-01-12,115909,387,44856783
1262,239,35,60,2,3,2024-01-24,2024-11-22,63968,303,19382304
1263,136,137,17,4,3,2024-02-11,2024-10-17,137010,249,34115490
1264,558,100,60,3,1,2024-04-18,2025-01-23,75948,280,21265440
1265,958,176,1,2,2,2024-01-08,2024-07-09,125108,183,22894764
1266,678,181,63,4,2,2024-08-27,2025-01-19,69685,145,10104325
1267,882,64,74,2,3,2024-07-10,2025-06-09,70671,334,23604114
1268,979,64,48,1,2,2024-05-11,2025-05-07,69448,361,25070728
1269,663,7,25,3,1,2024-12-26,2025-12-26,73822,365,26945030
1270,105,102,24,2,3,2024-04-08,2025-02-20,101918,318,32409924
1271,931,77,70,3,1,2024-11-16,2025-11-03,127112,352,44743424
1272,547,200,43,3,3,2024-07-31,2025-03-10,105243,222,23363946
1273,548,164,93,3,2,2024-09-09,2025-02-01,33097,145,4799065
1274,988,92,98,2,1,2024-12-13,2025-02-11,101827,60,6109620
1275,684,114,44,2,2,2024-04-02,2024-08-24,81771,144,11775024
1276,111,126,28,2,3,2024-02-14,2024-08-25,38219,193,7376267
1277,765,181,82,4,2,2024-10-16,2024-12-15,69647,60,4178820
1278,973,200,73,3,1,2024-08-23,2025-01-22,146344,152,22244288
1279,238,84,17,2,2,2024-03-13,2025-03-21,71838,373,26795574
1280,463,74,95,4,3,2024-11-29,2025-04-05,115678,127,14691106
1281,104,143,21,4,1,2024-09-18,2025-03-12,53940,175,9439500
1282,718,55,57,3,3,2024-07-16,2025-04-10,135927,268,36428436
1283,143,29,19,4,3,2024-02-18,2025-02-09,127678,357,45581046
1284,426,57,49,4,3,2024-12-17,2025-12-23,49160,371,18238360
1285,651,64,63,3,3,2024-07-10,2025-06-05,112940,330,37270200
1286,842,124,13,1,1,2024-08-06,2024-10-29,141852,84,11915568
1287,320,148,26,2,3,2024-01-10,2024-03-21,138549,71,9836979
1288,909,33,76,1,1,2024-09-02,2025-07-03,116601,304,35446704
1289,25,9,96,3,1,2024-10-31,2025-10-23,117559,357,41968563
1290,167,33,92,1,1,2024-10-15,2025-07-02,90085,260,23422100
1291,119,183,76,2,1,2024-05-17,2025-05-20,47907,368,17629776
1292,748,53,99,2,1,2024-03-13,2024-12-14,32775,276,9045900
1293,362,106,17,2,3,2024-06-10,2024-11-16,65197,159,10366323
1294,21,109,21,3,1,2024-07-23,2025-06-30,60382,342,20650644
1295,789,56,41,3,2,2024-04-08,2025-02-12,139659,310,43294290
1296,277,169,93,1,1,2024-08-12,2025-01-27,130648,168,21948864
1297,683,14,80,4,3,2024-12-03,2025-08-08,68951,248,17099848
1298,553,106,38,2,2,2024-02-13,2024-10-14,75501,244,18422244
1299,112,83,2,1,2,2024-03-30,2024-06-04,119186,66,7866276
1300,604,157,62,3,1,2024-06-15,2024-10-25,111393,132,14703876
1301,862,40,31,2,3,2024-03-04,2024-06-26,136384,114,15547776
1302,366,192,23,3,2,2024-10-08,2025-02-20,117695,135,15888825
1303,834,159,22,4,1,2024-01-23,2024-09-03,113015,224,25315360
1304,271,149,25,3,3,2024-01-15,2024-08-21,123077,219,26953863
1305,283,99,32,4,3,2024-05-08,2025-04-20,137273,347,47633731
1306,172,129,62,3,1,2024-05-30,2024-07-01,75882,32,2428224
1307,212,42,17,2,1,2024-09-14,2025-08-15,60163,335,20154605
1308,240,2,49,4,2,2024-02-23,2024-06-23,139180,121,16840780
1309,650,150,93,3,1,2024-10-13,2025-03-21,49384,159,7852056
1310,131,90,97,3,3,2024-03-05,2024-05-30,65063,86,5595418
1311,545,71,83,2,2,2024-12-12,2025-01-15,46336,34,1575424
1312,262,54,27,4,2,2024-07-06,2024-09-18,130327,74,9644198
1313,147,125,15,4,1,2024-10-06,2025-01-27,140046,113,15825198
1314,822,103,88,4,2,2024-01-11,2024-07-01,80967,172,13926324
1315,540,136,41,2,1,2024-09-18,2025-02-10,41944,145,6081880
1316,288,191,47,4,3,2024-06-04,2024-08-11,58107,68,3951276
1317,639,168,43,3,2,2024-07-02,2024-12-04,99465,155,15417075
1318,908,65,14,1,2,2024-01-10,2024-04-06,71213,87,6195531
1319,283,49,73,4,3,2024-08-14,2025-05-24,120010,283,33962830
1320,246,33,24,3,2,2024-12-03,2025-09-06,125947,277,34887319
1321,683,114,24,3,2,2024-12-29,2025-02-20,82403,53,4367359
1322,492,166,76,2,3,2024-11-18,2025-08-15,103784,270,28021680
1323,674,51,72,4,3,2024-09-18,2025-09-19,37646,366,13778436
1324,168,199,83,1,3,2024-03-18,2025-04-01,46401,379,17585979
1325,933,86,71,2,2,2024-05-14,2024-07-03,70316,50,3515800
1326,18,157,4,3,2,2024-01-25,2025-01-29,44876,370,16604120
1327,274,60,42,1,1,2024-03-23,2024-09-19,31785,180,5721300
1328,626,28,42,1,2,2024-04-01,2025-03-20,112464,353,39699792
1329,521,103,33,3,3,2024-08-31,2024-12-14,32822,105,3446310
1330,338,111,50,3,3,2024-01-11,2024-10-22,58739,285,16740615
1331,977,96,50,4,1,2024-12-05,2025-10-28,116557,327,38114139
1332,346,82,62,4,2,2024-09-25,2025-01-31,55039,128,7044992
1333,679,130,96,1,3,2024-09-02,2025-07-01,57303,302,17305506
1334,408,127,66,2,3,2024-07-28,2024-10-31,119940,95,11394300
1335,441,31,94,4,3,2024-04-02,2025-01-19,32662,292,9537304
1336,778,134,84,4,1,2024-07-17,2025-08-02,68718,381,26181558
1337,355,67,74,1,2,2024-08-20,2025-01-07,94325,140,13205500
1338,400,162,28,4,1,2024-11-06,2025-11-26,38196,385,14705460
1339,782,100,58,1,3,2024-09-06,2025-06-09,108259,276,29879484
1340,87,49,12,4,2,2024-10-22,2025-05-26,80980,216,17491680
1341,433,37,93,2,2,2024-06-15,2024-11-13,67265,151,10157015
1342,279,193,19,1,3,2024-05-29,2025-01-16,98301,232,22805832
1343,483,144,24,1,3,2024-10-12,2025-11-10,34645,394,13650130
1344,577,43,94,4,1,2024-08-10,2024-09-10,102178,31,3167518
1345,430,101,13,4,3,2024-05-23,2025-05-08,85628,350,29969800
1346,994,25,55,1,3,2024-06-10,2024-09-02,37020,84,3109680
1347,913,167,58,4,1,2024-07-22,2025-07-11,124280,354,43995120
1348,144,166,22,4,3,2024-08-15,2025-04-04,84427,232,19587064
1349,644,161,39,3,1,2024-05-11,2025-05-08,38231,362,13839622
1350,324,93,79,1,3,2024-02-25,2024-06-01,73147,97,7095259
1351,716,34,72,2,3,2024-11-23,2025-01-09,119419,47,5612693
1352,486,99,59,1,3,2024-04-19,2024-11-12,83872,207,17361504
1353,954,103,55,2,2,2024-02-29,2025-01-11,76483,317,24245111
1354,945,64,37,2,1,2024-04-01,2025-02-19,35003,324,11340972
1355,57,76,63,3,3,2024-11-13,2025-09-21,37744,312,11776128
1356,109,10,2,3,1,2024-03-02,2025-01-22,65472,326,21343872
1357,23,105,8,1,1,2024-09-11,2025-07-24,62558,316,19768328
1358,794,39,79,4,1,2024-05-31,2025-05-14,107215,348,37310820
1359,229,169,18,3,3,2024-08-09,2024-11-10,86444,93,8039292
1360,723,153,72,3,2,2024-09-22,2025-01-17,45109,117,5277753
1361,333,121,2,4,1,2024-03-22,2024-04-22,108195,31,3354045
1362,307,45,27,3,1,2024-05-24,2024-11-29,145106,189,27425034
1363,605,134,94,4,1,2024-10-15,2025-02-19,133022,127,16893794
1364,774,199,27,2,3,2024-12-24,2025-09-11,149269,261,38959209
1365,567,127,99,3,1,2024-11-07,2025-06-29,87602,234,20498868
1366,575,158,28,4,3,2024-04-20,2024-12-21,73253,245,17946985
1367,737,181,64,4,2,2024-03-27,2024-12-25,36675,273,10012275
1368,172,170,68,2,1,2024-12-12,2026-01-15,111714,399,44573886
1369,593,33,64,3,3,2024-09-07,2024-11-15,82810,69,5713890
1370,286,175,30,4,2,2024-03-11,2024-07-21,106241,132,14023812
1371,155,154,76,3,2,2024-08-24,2025-02-24,66133,184,12168472
1372,329,144,32,4,3,2024-04-27,2024-06-22,50059,56,2803304
1373,193,46,82,4,2,2024-02-27,2025-01-24,112805,332,37451260
1374,324,94,38,2,3,2024-02-29,2024-08-20,76583,173,13248859
1375,24,181,84,2,2,2024-05-18,2024-08-17,93459,91,8504769
1376,747,184,99,2,3,2024-03-27,2024-11-03,147677,221,32636617
1377,349,24,76,2,2,2024-10-13,2025-01-22,63764,101,6440164
1378,661,86,47,3,1,2024-02-27,2024-08-18,45320,173,7840360
1379,750,122,43,2,1,2024-03-09,2024-12-02,115439,268,30937652
1380,820,20,38,4,1,2024-08-16,2025-01-11,99021,148,14655108
1381,78,50,36,3,3,2024-06-07,2025-05-11,77780,338,26289640
1382,511,120,48,3,3,2024-03-14,2024-07-17,101901,125,12737625
1383,417,132,49,4,1,2024-01-26,2024-04-07,140775,72,10135800
1384,351,22,72,4,1,2024-02-01,2024-08-07,50103,188,9419364
1385,807,85,89,1,3,2024-04-16,2024-07-25,124899,100,12489900
1386,68,132,89,4,3,2024-04-07,2025-01-17,94229,285,26855265
1387,311,199,61,4,1,2024-07-30,2025-03-10,126658,223,28244734
1388,795,200,100,2,1,2024-09-04,2024-11-28,140095,85,11908075
1389,395,63,90,1,2,2024-03-01,2024-08-02,49196,154,7576184
1390,75,136,49,3,2,2024-06-05,2025-05-21,43878,350,15357300
1391,174,111,42,4,1,2024-06-19,2025-05-17,30459,332,10112388
1392,302,43,47,3,2,2024-02-26,2024-11-19,52769,267,14089323
1393,249,102,3,3,2,2024-06-27,2025-06-26,71592,364,26059488
1394,669,28,34,1,3,2024-01-24,2024-04-02,60675,69,4186575
1395,172,25,39,4,3,2024-04-23,2025-02-17,128813,300,38643900
1396,765,72,78,4,1,2024-09-23,2024-10-31,120117,38,4564446
1397,312,53,27,1,2,2024-03-30,2024-12-06,72199,251,18121949
1398,69,30,66,2,3,2024-09-14,2024-11-02,99270,49,4864230
1399,12,11,33,4,1,2024-02-08,2024-07-13,67530,156,10534680
1400,608,114,37,3,3,2024-06-17,2024-08-19,90425,63,5696775
1401,735,2,7,2,2,2024-11-25,2025-03-28,64886,123,7980978
1402,138,157,52,3,3,2024-07-11,2025-04-05,125047,268,33512596
1403,310,15,10,1,2,2024-10-25,2025-09-09,57346,319,18293374
1404,758,132,21,4,3,2024-03-28,2025-04-10,147392,378,55714176
1405,868,30,51,3,1,2024-03-08,2025-04-07,141882,395,56043390
1406,730,124,70,3,3,2024-06-26,2024-09-13,53514,79,4227606
1407,618,29,41,3,2,2024-03-31,2025-04-05,98505,370,36446850
1408,749,88,26,3,3,2024-09-22,2025-02-04,127446,135,17205210
1409,298,132,90,2,3,2024-05-08,2025-04-30,131267,357,46862319
1410,64,35,35,1,2,2024-10-08,2025-09-23,74410,350,26043500
1411,565,27,33,2,2,2024-01-13,2025-01-17,95704,370,35410480
1412,560,128,7,4,3,2024-05-04,2024-12-07,47518,217,10311406
1413,804,129,36,1,2,2024-03-29,2025-01-30,60180,307,18475260
1414,241,84,22,2,3,2024-09-04,2025-03-11,60782,188,11427016
1415,890,25,36,4,3,2024-03-16,2024-05-13,64281,58,3728298
1416,496,62,20,3,2,2024-06-26,2025-01-17,77915,205,15972575
1417,443,44,20,1,2,2024-05-11,2024-08-23,112525,104,11702600
1418,990,132,74,4,1,2024-09-26,2024-12-02,137899,67,9239233
1419,544,61,48,1,3,2024-05-15,2024-08-02,99782,79,7882778
1420,91,76,70,2,1,2024-09-09,2024-12-29,87409,111,9702399
1421,254,53,58,1,2,2024-02-02,2024-12-22,114354,324,37050696
1422,595,34,54,2,3,2024-09-30,2025-10-20,103716,385,39930660
1423,231,163,47,2,2,2024-08-21,2025-07-31,83580,344,28751520
1424,165,97,39,2,3,2024-03-01,2024-11-24,33988,268,9108784
1425,297,115,27,4,1,2024-02-09,2025-01-30,95016,356,33825696
1426,511,58,89,3,1,2024-04-27,2024-09-09,37680,135,5086800
1427,93,18,41,2,1,2024-12-26,2025-12-27,103290,366,37804140
1428,521,147,89,2,3,2024-04-06,2025-04-21,142599,380,54187620
1429,728,145,77,2,2,2024-06-22,2024-09-14,125712,84,10559808
1430,457,10,61,2,1,2024-06-12,2024-12-06,130598,177,23115846
1431,695,178,85,4,3,2024-04-17,2024-08-28,85402,133,11358466
1432,640,171,66,1,2,2024-06-18,2024-09-08,88756,82,7277992
1433,497,170,82,3,1,2024-03-05,2024-06-06,93045,93,8653185
1434,975,93,80,2,3,2024-08-31,2025-09-22,54047,387,20916189
1435,612,139,65,2,1,2024-02-28,2024-06-04,147686,97,14325542
1436,806,4,73,2,3,2024-07-26,2025-04-28,34821,276,9610596
1437,641,120,82,1,1,2024-04-26,2025-04-13,148809,352,52380768
1438,959,27,23,3,2,2024-07-30,2025-06-03,147041,308,45288628
1439,432,182,88,3,2,2024-07-18,2025-01-31,142813,197,28134161
1440,190,190,51,3,3,2024-08-19,2024-09-26,30680,38,1165840
1441,182,31,13,1,3,2024-08-08,2025-02-08,144512,184,26590208
1442,994,108,16,3,3,2024-04-09,2024-08-21,58517,134,7841278
1443,799,119,76,1,3,2024-08-02,2025-07-17,61291,349,21390559
1444,306,154,81,2,3,2024-03-23,2025-04-06,112068,379,42473772
1445,448,98,66,3,2,2024-05-21,2024-09-13,77722,115,8938030
1446,35,177,66,4,3,2024-03-19,2024-06-14,142547,87,12401589
1447,954,70,87,4,3,2024-07-14,2025-06-12,89572,333,29827476
1448,437,65,98,3,2,2024-10-11,2025-09-29,44047,353,15548591
1449,385,146,84,1,3,2024-08-08,2025-09-05,58740,393,23084820
1450,247,110,14,4,1,2024-02-05,2024-12-16,122866,315,38702790
1451,83,17,81,2,1,2024-01-29,2024-08-17,99076,201,19914276
1452,763,131,52,3,1,2024-04-25,2024-10-12,69812,170,11868040
1453,223,56,80,1,2,2024-08-02,2024-09-23,56327,52,2929004
1454,87,169,73,2,1,2024-04-12,2025-04-05,111566,358,39940628
1455,979,168,68,2,1,2024-12-29,2026-01-30,61992,397,24610824
1456,549,85,87,3,1,2024-08-04,2025-08-10,41595,371,15431745
1457,78,171,16,4,1,2024-11-22,2025-07-22,96744,242,23412048
1458,290,191,86,1,1,2024-12-03,2025-11-18,133778,350,46822300
1459,554,146,35,3,1,2024-02-05,2024-03-06,67006,30,2010180
1460,207,122,21,4,1,2024-11-16,2025-05-15,114866,180,20675880
1461,991,187,73,1,3,2024-01-19,2024-03-28,83578,69,5766882
1462,876,175,99,3,2,2024-02-08,2024-10-12,144672,247,35733984
1463,886,96,9,4,1,2024-07-16,2024-08-15,102861,30,3085830
1464,516,17,99,1,1,2024-07-16,2024-12-06,90290,143,12911470
1465,989,121,35,3,2,2024-08-24,2025-02-25,57358,185,10611230
1466,326,93,97,2,1,2024-01-14,2024-04-01,136522,78,10648716
1467,556,74,5,3,3,2024-02-09,2024-04-10,35489,61,2164829
1468,747,36,62,3,1,2024-10-16,2025-10-14,94847,363,34429461
1469,506,144,54,1,3,2024-08-03,2024-12-11,61940,130,8052200
1470,854,183,84,1,1,2024-05-16,2025-06-13,91534,393,35972862
1471,104,120,48,2,3,2024-03-07,2024-08-21,147986,167,24713662
1472,443,47,8,2,3,2024-03-19,2024-05-09,41353,51,2109003
1473,830,1,19,2,3,2024-04-22,2024-06-29,36298,68,2468264
1474,183,143,26,4,3,2024-06-25,2025-04-05,127700,284,36266800
1475,386,32,88,3,2,2024-10-24,2024-11-27,113804,34,3869336
1476,995,13,10,2,3,2024-06-07,2025-06-23,79464,381,30275784
1477,614,40,84,3,2,2024-06-08,2024-10-10,56696,124,7030304
1478,359,41,51,1,3,2024-12-10,2025-08-21,102003,254,25908762
1479,364,68,57,1,2,2024-02-03,2024-08-15,60855,194,11805870
1480,206,64,97,1,3,2024-01-13,2024-02-29,108082,47,5079854
1481,735,40,77,2,1,2024-12-28,2025-10-14,78596,290,22792840
1482,104,157,65,3,3,2024-12-12,2025-01-16,122977,35,4304195
1483,209,166,83,3,1,2024-05-27,2025-04-16,109006,324,35317944
1484,124,51,47,3,1,2024-03-26,2024-10-28,99041,216,21392856
1485,754,74,94,1,3,2024-02-14,2024-07-04,41706,141,5880546
1486,944,164,80,3,1,2024-02-22,2025-03-05,104389,377,39354653
1487,88,191,98,3,1,2024-11-21,2025-03-06,113790,105,11947950
1488,947,158,56,4,2,2024-09-27,2025-02-07,92490,133,12301170
1489,917,111,65,1,2,2024-11-04,2025-07-30,101146,268,27107128
1490,508,199,46,1,2,2024-07-09,2024-12-15,103674,159,16484166
1491,38,146,93,2,2,2024-08-28,2025-03-26,58038,210,12187980
1492,693,136,63,1,3,2024-11-22,2025-10-12,83307,324,26991468
1493,525,6,16,1,1,2024-05-10,2025-05-12,45130,367,16562710
1494,833,128,52,1,1,2024-07-17,2025-06-08,123169,326,40153094
1495,295,58,14,3,2,2024-04-15,2024-06-13,47479,59,2801261
1496,558,121,65,2,3,2024-07-03,2025-07-17,127260,379,48231540
1497,892,115,70,4,3,2024-03-18,2024-09-19,106362,185,19676970
1498,667,22,81,1,2,2024-03-16,2025-02-19,92052,340,31297680
1499,647,93,16,4,3,2024-05-10,2024-09-22,90585,135,12228975
1500,967,103,47,2,3,2024-12-12,2025-08-18,47595,249,11851155
1501,490,10,36,3,1,2024-04-09,2025-04-30,108207,386,41767902
1502,173,171,42,4,2,2024-08-30,2025-09-11,74819,377,28206763
1503,977,188,94,2,3,2024-07-27,2025-04-25,124026,272,33735072
1504,139,5,56,1,1,2024-08-07,2025-04-21,130792,257,33613544
1505,552,25,45,1,1,2024-02-17,2024-03-28,140085,40,5603400
1506,754,26,91,4,2,2024-10-15,2025-06-24,140009,252,35282268
1507,788,89,54,1,3,2024-10-13,2025-04-16,121427,185,22463995
1508,704,121,43,4,1,2024-02-06,2024-03-12,62046,35,2171610
1509,426,49,55,3,2,2024-05-23,2025-06-06,62850,379,23820150
1510,186,170,85,3,1,2024-11-12,2025-05-29,142932,198,28300536
1511,39,63,46,2,3,2024-03-27,2025-02-04,145637,314,45730018
1512,303,62,62,4,3,2024-07-01,2024-08-15,63205,45,2844225
1513,973,118,18,1,1,2024-10-29,2025-02-26,107774,120,12932880
1514,686,175,2,3,2,2024-10-19,2025-10-16,140265,362,50775930
1515,407,50,7,1,2,2024-05-21,2025-06-01,131719,376,49526344
1516,495,68,48,2,1,2024-09-17,2024-10-20,142252,33,4694316
1517,335,68,72,1,2,2024-12-05,2025-11-30,72195,360,25990200
1518,894,94,22,3,2,2024-06-13,2024-11-03,90579,143,12952797
1519,454,86,95,1,1,2024-12-21,2025-04-09,101822,109,11098598
1520,838,191,16,1,2,2024-10-07,2025-11-09,144066,398,57338268
1521,52,30,70,2,1,2024-08-24,2025-04-08,147959,227,33586693
1522,488,84,24,2,1,2024-09-20,2025-08-10,95912,324,31075488
1523,603,51,6,4,1,2024-03-09,2024-05-29,132303,81,10716543
1524,667,120,72,4,1,2024-01-02,2024-11-07,75466,310,23394460
1525,24,157,52,2,2,2024-10-28,2025-04-11,102460,165,16905900
1526,644,188,63,3,3,2024-09-15,2025-07-05,127219,293,37275167
1527,840,88,95,4,1,2024-12-08,2025-09-06,136461,272,37117392
1528,93,53,54,2,1,2024-07-04,2024-08-21,43022,48,2065056
1529,331,193,85,4,3,2024-05-20,2025-05-08,38760,353,13682280
1530,426,19,50,3,3,2024-11-02,2025-03-18,55998,136,7615728
1531,255,27,35,3,1,2024-12-09,2025-05-22,42229,164,6925556
1532,440,192,39,4,1,2024-10-22,2025-09-12,55590,325,18066750
1533,894,178,35,2,3,2024-10-28,2025-10-17,143845,354,50921130
1534,898,112,89,1,2,2024-03-03,2025-02-27,104648,361,37777928
1535,602,66,52,3,3,2024-11-12,2025-05-29,41643,198,8245314
1536,886,194,94,2,2,2024-01-08,2024-06-15,115064,159,18295176
1537,816,192,26,1,3,2024-10-02,2025-08-31,142705,333,47520765
1538,58,174,77,1,1,2024-03-12,2024-07-15,130491,125,16311375
1539,387,155,12,3,1,2024-01-16,2024-10-09,132658,267,35419686
1540,846,119,29,4,2,2024-09-27,2025-01-22,137983,117,16144011
1541,443,75,4,2,3,2024-05-03,2024-08-18,120120,107,12852840
1542,612,95,92,3,2,2024-11-14,2025-07-04,135005,232,31321160
1543,413,109,30,1,2,2024-04-13,2025-03-29,125658,350,43980300
1544,17,97,82,1,2,2024-09-12,2025-01-27,111839,137,15321943
1545,565,173,43,4,1,2024-08-22,2025-06-16,53934,298,16072332
1546,382,34,13,3,3,2024-10-26,2024-12-02,139779,37,5171823
1547,774,17,35,1,3,2024-11-10,2025-08-25,40774,288,11742912
1548,889,91,35,3,3,2024-08-02,2025-01-23,63065,174,10973310
1549,105,42,51,3,2,2024-05-06,2024-07-02,116674,57,6650418
1550,359,165,33,1,1,2024-07-03,2025-02-22,117033,234,27385722
1551,393,170,68,2,2,2024-08-07,2024-12-03,135969,118,16044342
1552,677,198,74,4,3,2024-12-20,2025-09-10,39200,264,10348800
1553,397,78,16,2,1,2024-03-03,2024-04-17,124504,45,5602680
1554,566,193,53,3,1,2024-01-30,2024-07-04,45027,156,7024212
1555,909,21,58,3,3,2024-06-18,2024-10-13,103070,117,12059190
1556,590,193,27,1,1,2024-06-02,2024-10-26,57134,146,8341564
1557,99,50,78,4,2,2024-11-24,2024-12-26,98223,32,3143136
1558,481,4,24,4,1,2024-04-11,2024-08-24,42321,135,5713335
1559,887,166,88,3,1,2024-02-24,2024-04-26,34091,62,2113642
1560,483,104,46,1,2,2024-02-14,2024-10-31,145879,260,37928540
1561,983,83,37,4,1,2024-11-22,2025-06-10,91338,200,18267600
1562,903,41,67,1,3,2024-08-09,2024-12-21,85949,134,11517166
1563,264,84,62,3,3,2024-12-22,2025-09-06,77129,258,19899282
1564,414,124,51,2,2,2024-04-06,2025-04-10,138804,369,51218676
1565,186,29,69,3,1,2024-01-30,2024-09-16,123983,230,28516090
1566,192,190,27,1,3,2024-06-17,2024-10-29,87195,134,11684130
1567,368,145,81,4,2,2024-03-04,2024-08-30,44743,179,8008997
1568,420,176,62,3,3,2024-02-19,2025-01-06,113961,322,36695442
1569,351,9,22,2,1,2024-11-18,2025-01-23,54468,66,3594888
1570,733,174,100,2,1,2024-05-22,2024-10-17,68605,148,10153540
1571,152,174,87,3,3,2024-01-26,2024-08-16,109302,203,22188306
1572,476,74,18,1,1,2024-03-14,2024-12-03,144079,264,38036856
1573,889,114,79,2,2,2024-05-13,2025-01-11,56619,243,13758417
